stat_date,adcode,lng,lat,province,city,district,formatted_address,skycon,astro_sunrise,astro_sunset,cloudrate_avg,cloudrate_max,cloudrate_min,dswrf_avg,dswrf_max,dswrf_min,temperature_avg,temperature_max,temperature_min,precipitation_avg,precipitation_max,precipitation_min,pressure_avg,pressure_max,pressure_min,wind_direction_avg,wind_direction_max,wind_direction_min,wind_speed_avg,wind_speed_max,wind_speed_min,humidity_avg,humidity_max,humidity_min,visibility_avg,visibility_max,visibility_min,pm25_avg,pm25_max,pm25_min,life_index_carwashing_desc,life_index_carwashing_index,life_index_coldrisk_desc,life_index_coldrisk_index,life_index_comfort_desc,life_index_comfort_index,life_index_dressing_desc,life_index_dressing_index,life_index_ultraviolet_desc,life_index_ultraviolet_index,skycon_desc,precipitation_avg_desc,precipitation_max_desc,precipitation_min_desc,cloudrate_avg_desc,cloudrate_max_desc,cloudrate_min_desc,pm25_avg_desc,pm25_max_desc,pm25_min_desc,wind_direction_avg_dec,wind_direction_max_dec,wind_direction_min_dec,wind_speed_avg_desc,wind_speed_max_desc,wind_speed_min_desc,temperature_08h_20h_avg,temperature_08h_20h_max,temperature_08h_20h_min,temperature_20h_32h_avg,temperature_20h_32h_max,temperature_20h_32h_min,ds
20221202,621000,107.643631,35.709077,甘肃省,庆阳市,\N,甘肃省庆阳市,PARTLY_CLOUDY_DAY,07:41,17:36,0.41,1,0,112,375.7,0,-4.92,-3,-8,0,0,0,87677.91,88083.5,87430.4,175.69,186.51,344.45,5.78,8.91,1.55,0.36,0.46,0.26,27.26,30.73,20.27,33,47,22,较不适宜,3,易发,3,湿冷,12,极冷,8,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,南(S),南(S),北西北(NNW),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221202
20221202,621100,104.626282,35.580662,甘肃省,定西市,\N,甘肃省定西市,PARTLY_CLOUDY_DAY,07:53,17:48,0.58,1,0,117.9,422,0,-4.92,0,-10,0,0,0,79088.2,79287.24,78900.65,116.92,94.53,114.58,5.25,8.39,1.38,0.38,0.46,0.27,23.24,38.93,11.95,36,45,23,较适宜,2,极易发,4,湿冷,12,极冷,8,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),东(E),东东南(ESE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221202
20221202,450400,111.279115,23.476962,广西壮族自治区,梧州市,\N,广西壮族自治区梧州市,LIGHT_RAIN,07:00,17:47,0.96,1,0.3,39.2,138.9,0,6.58,8,5,0.1,0.96,0,101044.78,101341.08,100708.45,22.75,15.68,2.67,6.43,8.93,3.92,0.73,0.76,0.7,16.45,23.3,8.96,8,11,6,较不适宜,3,易发,3,湿冷,12,冷,6,最弱,1,小雨,小雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,北东北(NNE),北东北(NNE),\N,2级(清风),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221202
20221202,621200,104.921841,33.400684,甘肃省,陇南市,\N,甘肃省陇南市,PARTLY_CLOUDY_DAY,07:46,17:52,0.32,1,0,159.2,529.1,0,3.5,8,-1,0,0,0,80552.48,80907.4,80284.88,169.03,139.41,250.24,5.88,8.37,3.25,0.62,0.81,0.46,15.71,24.27,9.65,17,22,16,适宜,1,极易发,4,湿冷,12,寒冷,7,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,南(S),东南(SE),西西南(WSW),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221202
20221202,622900,103.210538,35.601182,甘肃省,临夏回族自治州,\N,甘肃省临夏回族自治州,PARTLY_CLOUDY_DAY,07:58,17:54,0.5,1,0,119.6,424.2,0,-2.44,6,-10,0,0,0,78464.43,78701.67,78269.19,17.6,24.45,80.77,4.6,8.92,1.15,0.32,0.37,0.21,29.96,46.8,17.42,25,30,21,适宜,1,极易发,4,湿冷,12,极冷,8,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,北东北(NNE),北东北(NNE),东(E),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221202
20221202,622901,103.210538,35.601182,甘肃省,临夏回族自治州,\N,甘肃省临夏回族自治州,PARTLY_CLOUDY_DAY,07:58,17:54,0.5,1,0,119.6,424.2,0,-2.44,6,-10,0,0,0,78464.43,78701.67,78269.19,17.6,24.45,80.77,4.6,8.92,1.15,0.32,0.37,0.21,29.96,46.8,17.42,25,30,21,适宜,1,极易发,4,湿冷,12,极冷,8,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,北东北(NNE),北东北(NNE),东(E),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221202
20221202,450500,109.119927,21.481254,广西壮族自治区,北海市,\N,广西壮族自治区北海市,WIND,07:05,18:00,0.93,1,0.3,62.4,242.7,0,7.15,9,6,0.02,0.2,0,101983.55,102249,101689,2.89,0.19,18.43,32.59,39.02,19.83,0.83,0.85,0.8,13.91,19.56,9.69,9,13,4,较不适宜,3,易发,3,湿冷,12,寒冷,7,最弱,1,大风,无雨,小雨,无雨,多云,多云,多云,\N,\N,\N,\N,\N,北东北(NNE),5级(风力强劲),6级(风力强劲),3级(树叶摇摆),\N,\N,\N,\N,\N,\N,20221202
20221202,450600,108.353846,21.68686,广西壮族自治区,防城港市,\N,广西壮族自治区防城港市,LIGHT_RAIN,07:08,18:02,0.96,1,0.3,52.7,228.6,0,9.21,11,7,0.04,0.39,0,101609.66,101898.82,101313.98,7.96,8.8,14.07,28.64,36.6,18.19,0.76,0.82,0.71,18.09,24.94,10.73,9,15,7,较不适宜,3,易发,3,寒冷,9,寒冷,7,最弱,1,小雨,小雨,大雨,无雨,多云,多云,多云,\N,\N,\N,\N,\N,北东北(NNE),4级(树枝摇动),\N,3级(树叶摇摆),\N,\N,\N,\N,\N,\N,20221202
20221202,623000,102.911027,34.983385,甘肃省,甘南藏族自治州,\N,甘肃省甘南藏族自治州,PARTLY_CLOUDY_DAY,07:58,17:56,0.53,1,0,137.9,448.2,0,-4.85,5,-12.17,0,0,0,68134.11,68340.36,67954.59,258.61,278.26,176.49,7.77,29.26,1.02,0.26,0.48,0.1,38.83,50.62,26.86,30,33,28,适宜,1,极易发,4,湿冷,12,极冷,8,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,西西南(WSW),西(W),南(S),2级(清风),\N,1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221202
20221202,450700,108.654146,21.979933,广西壮族自治区,钦州市,\N,广西壮族自治区钦州市,LIGHT_RAIN,07:08,18:01,0.96,1,0.3,51.6,272.4,0,8.29,10,7,0.07,0.31,0,101775.89,102064.63,101452.84,358.9,357.01,6.97,24.45,29.61,14.03,0.71,0.75,0.68,18.18,25.23,10.28,7,13,5,较不适宜,3,易发,3,寒冷,9,寒冷,7,最弱,1,小雨,小雨,\N,无雨,多云,多云,多云,\N,\N,\N,\N,\N,\N,4级(树枝摇动),\N,3级(树叶摇摆),\N,\N,\N,\N,\N,\N,20221202
